Cam1,Cam2,Temp,Press,Alt,Accel_x2,Accel_y2,Accel_z2,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Quaternion_1,Quaternion_2,Quaternion_3,Quaternion_4,Stage,Time
0,0,26.1341724,669.7518921,3358.554443,-16.9458904,-29.6553116,0.9414384,-15.7998066,-34.3417892,0.9475578,-2.5513773,1.3986812,2.0894639,-26.3588543,53.1852722,-47.0485077,-0.2644857,0.3023421,0.7089491,0.5796716,0,2582149
0,1,26.1347923,669.8477173,3357.439209,-15.063015,-31.7735481,-0.8237587,-14.0626192,-34.0259361,-0.4163511,-3.3455019,1.512302,2.805398,-23.4950314,51.2565727,-49.444767,-0.2652439,0.3024302,0.7091419,0.5790431,0,2582175
1,1,26.1364136,669.9509888,3356.237305,-14.9453354,-30.949789,-2.7066355,-8.4346991,-30.4079895,-1.5002997,-4.135962,1.4377766,3.3588419,-20.2805367,47.3991814,-52.1917,-0.2661261,0.3026145,0.7093215,0.5783215,0,2582201
0,1,26.1370506,670.0733032,3354.813965,-6.7077489,-23.6536427,-3.8834333,-2.9647074,-23.0141678,-2.7493532,-4.8580046,1.0932486,3.6838222,-17.2413788,43.1911163,-55.3477516,-0.2671187,0.302904,0.709514,0.5774755,0,2582227
1,0,26.1389809,670.2294312,3352.996826,-4.118793,-19.0641289,-1.4121575,-4.7952161,-18.7358017,-4.156333,-5.423666,0.6900775,3.752239,-14.143775,36.9374619,-58.0362396,-0.26802,0.3031365,0.7098308,0.5765458,0,2582252
0,0,26.1397095,670.43396,3350.618408,3.7657537,-3.5303938,-2.0005567,4.5726843,-1.6151553,1.8305094,-5.5323997,0.0059085,3.752239,-12.5657511,30.6838093,-59.263588,-0.26952,0.3033012,0.7094999,0.5761673,0,2582283
1,1,26.1396561,670.6837158,3347.712647,-1.5298375,-1.7651969,-2.5889556,-7.8963151,24.751358,6.0514483,-4.7566009,-0.6049568,3.6056316,-12.0397425,24.7223835,-60.0818214,-0.2695068,0.3022026,0.7098353,0.5763375,0,2582308
0,1,26.1390553,670.8613281,3345.648193,-2.353596,22.1238041,4.9425516,7.9393854,21.0329094,13.6462669,-4.5525718,-0.8969504,3.6312878,-12.624197,18.9362946,-59.4389267,-0.2701023,0.3012916,0.7097577,0.576631,0,2582334
1,0,26.1393089,671.0621338,3343.313232,-11.6503,30.8321095,9.5320644,-1.0624132,20.8893394,19.4249344,-3.5092139,-1.0264537,3.4235938,-16.1893635,13.7931032,-57.3348923,-0.2706027,0.3001055,0.7096613,0.5771334,0,2582360
1,1,26.139946,671.1898193,3341.830078,-10.4735031,27.0663548,13.1801386,-17.5728893,35.6913414,7.8604221,-2.7615147,-0.8444159,3.1609218,-17.6504974,10.1110458,-56.1075401,-0.2705795,0.2987216,0.7100569,0.5773757,0,2582386
1,1,26.1411667,671.3267212,3340.239014,-13.8862171,23.4182816,3.6480737,-12.5407829,27.5940304,18.8793716,-1.958838,-0.6452739,2.6551251,-20.6896553,7.4810052,-54.821743,-0.2707989,0.2972484,0.710161,0.5779051,0,2582411
0,0,26.1417694,671.4465332,3338.846924,-16.8282127,27.3017139,12.8270979,-20.0207462,24.8016071,13.6678028,-1.1451654,-0.2249986,2.0222688,-22.2676792,7.3641143,-54.0619507,-0.2708519,0.2956965,0.7104304,0.5783451,0,2582437
0,0,26.142971,671.5126343,3338.079346,-19.2994881,26.8309956,16.3574924,-20.7385941,25.2394924,11.9018993,-0.3840274,0.3052324,1.3100002,-22.7936878,6.1952071,-53.711277,-0.2708706,0.2940831,0.7107536,0.5787616,0,2582463
0,0,26.1437168,671.6003418,3337.060059,-19.6525269,22.7122021,15.5337334,-21.1477661,20.5304184,13.840086,0.2537159,0.9160977,0.6160572,-22.618351,6.3705435,-53.0099335,-0.270954,0.2924342,0.7110339,0.5792136,0,2582489
1,0,26.144556,671.6901245,3336.016846,-19.887886,18.7110882,16.5928516,-19.9274273,17.4723911,12.3828564,0.7741731,1.5465106,-0.0913248,-22.2676792,6.9549971,-53.7697258,-0.2710478,0.2907556,0.7113377,0.5796416,0,2582515
1,0,26.1457767,671.7407837,3335.429199,-17.7696495,14.4746161,14.1215754,-18.1256313,13.3017006,11.8731861,1.2506481,2.0987327,-0.7425071,-19.9883099,7.9485679,-54.1788406,-0.2712017,0.2890779,0.7116397,0.5800379,0,2582540
0,1,26.1467056,671.7728882,3335.055908,-15.651413,10.9442225,12.8270979,-14.9312124,9.6406822,11.5932245,1.6208324,2.5434427,-1.2214254,-17.2413788,9.3512564,-55.6984253,-0.2714547,0.287429,0.7119036,0.5804151,0,2582566
0,1,26.1481075,671.7745972,3335.036377,-11.7679806,6.8254285,11.1795807,-12.6699963,0.3086741,20.1284256,1.5511937,2.9062965,-1.3900243,-13.7931032,10.6955004,-56.1659889,-0.2722162,0.286063,0.7118571,0.58079,0,2582592
1,0,26.1491833,671.7388916,3335.450928,-14.4746161,-1.6475173,13.7685375,-4.8382869,-8.2695951,11.3706942,2.0973072,3.0321348,-1.672244,-10.1694908,12.624197,-57.451786,-0.2734253,0.2851949,0.7117712,0.5807544,0,2582618
0,1,26.1493835,671.6994019,3335.909668,2.1182363,-17.8873291,13.1801386,-8.0901337,-15.9003057,14.8953209,2.1412895,3.0333564,-1.7956388,-6.4289889,15.8971357,-57.7440071,-0.2746367,0.2845127,0.7117869,0.580498,0,2582644
0,0,26.1495476,671.6563721,3336.408203,-0.588399,-25.889555,9.7674227,5.5633121,-32.8127747,14.1846523,1.5267591,3.054126,-1.6917918,-1.9286966,18.5856228,-57.6855659,-0.276186,0.2843764,0.7118022,0.5798107,0,2582670
0,1,26.1498203,671.621521,3336.815186,0.9414384,-35.1862602,12.8270979,6.9990063,-34.5643234,15.9146633,1.001415,3.0089219,-1.8542818,1.7533606,19.8129749,-56.5166588,-0.2777302,0.2843176,0.7117911,0.5791152,0,2582696
1,0,26.1508942,671.5908813,3337.170166,9.1790247,-26.477953,20.0055656,5.8002019,-68.145195,10.4733849,0.2683767,2.8439884,-2.1316147,4.967855,21.9754524,-54.880188,-0.2791122,0.2844303,0.7119732,0.5781707,0,2582721
0,0,26.1514053,671.5540771,3337.597412,11.7679806,-32.8326645,14.3569355,16.5822601,-31.7575417,17.9030991,-0.5025353,2.5397773,-2.2232444,8.0654593,22.7352428,-53.4774971,-0.2806751,0.284579,0.7118466,0.5774965,0,2582747
0,1,26.1510582,671.5917969,3337.159668,9.7674227,-34.8332214,12.3563795,8.1044903,-34.916069,11.0117693,-0.8702762,2.3895044,-2.5726595,9.9941549,24.4301567,-51.9579163,-0.2820818,0.2848141,0.711862,0.5766757,0,2582773
0,1,26.1516781,671.6052246,3337.003174,2.2359161,-37.539856,-0.1176798,7.365108,-24.148365,-0.6963114,-1.5935405,2.4237132,-2.837775,12.4488602,24.1379299,-50.1461143,-0.2833924,0.2852446,0.712063,0.5755709,0,2582803
1,0,26.1511135,671.6593628,3336.374512,6.2370291,-28.5961914,11.061902,11.1840525,-28.8933334,7.3938222,-2.1482062,2.473804,-3.0833428,14.4944477,25.0730572,-48.5680885,-0.2847802,0.2856464,0.7120393,0.5747156,0,2582829
1,0,26.1499653,671.7608032,3335.196289,9.7674227,-23.1829185,5.8839903,9.8057871,-21.7866478,3.3379877,-2.4511952,2.5251167,-3.3496799,16.7738171,26.0081825,-46.5225029,-0.2861186,0.2861483,0.7120464,0.5737915,0,2582854
1,0,26.1501293,671.8563232,3334.087402,10.238142,-18.8287678,4.2364726,12.5838556,-16.8909359,4.4865427,-2.6039114,2.6008639,-3.6294565,18.351841,26.9433079,-44.1262436,-0.2874816,0.2866754,0.7119463,0.5729707,0,2582880
1,0,26.1493835,671.8822021,3333.786621,10.7088623,-14.7099752,2.4712758,12.5982113,-14.4215422,4.3142595,-2.656446,2.6643939,-3.970319,19.8714199,29.1057854,-41.4377556,-0.2887848,0.2872241,0.7118049,0.5722157,0,2582906
0,0,26.1486721,671.9840088,3332.604248,13.1801386,-12.0033398,2.5889556,15.5054913,-7.0564337,4.0414772,-2.5269427,2.6778331,-4.3124032,21.9170074,31.9696102,-38.3985977,-0.2899602,0.2877057,0.7116014,0.5716321,0,2582932
1,1,26.1490002,672.0426636,3331.923584,14.7099752,-5.7663102,3.4127142,17.5369968,-10.9615202,5.7930236,-2.4328694,2.6766112,-4.6715922,22.1507893,34.3658676,-36.469902,-0.2911072,0.2881956,0.7113621,0.5711,0,2582957
0,0,26.1483803,672.1546021,3330.624268,17.7696495,-4.2364726,4.2364726,20.6380959,-3.6538401,6.3170514,-2.166532,2.5862031,-5.0796499,21.5078907,37.4050255,-34.4243126,-0.2920655,0.2885014,0.7111125,0.570767,0,2582983
1,1,26.1482162,672.2405396,3329.626709,18.1226902,-6.4723887,4.7071919,20.1212444,-2.0171494,7.4799638,-1.8403301,2.4432607,-5.5194731,20.8649921,42.0222092,-32.261837,-0.2929212,0.2887033,0.7108197,0.5705913,0,2583009
1,0,26.1485271,672.3646851,3328.185791,18.9464474,-4.824872,5.2955914,20.7960224,-2.9359932,6.5036922,-1.5312324,2.1989145,-5.96907,19.3454113,46.5809479,-30.3915825,-0.293726,0.2889104,0.7105436,0.5704164,0,2583035
1,0,26.1483078,672.4291382,3327.437988,20.3586063,-4.5895123,6.7077489,21.6430798,-4.3716869,9.1740818,-1.2404604,1.9215817,-6.4956355,16.1893635,52.1917,-29.4564571,-0.2945302,0.2890583,0.7102019,0.5703525,0,2583060
0,1,26.1469975,672.5183105,3326.403565,22.2414818,-5.7663102,7.2961473,25.4045982,-5.8073807,10.2149601,-1.0278792,1.5232977,-6.9916582,12.4488602,57.3933372,-28.17066,-0.2953041,0.2891974,0.709859,0.5703085,0,2583086
0,1,26.1461582,672.5986328,3325.470947,22.4768429,-7.5315075,9.8851032,22.4255333,-7.9465637,11.3563366,-0.9093716,1.0492662,-7.4571376,6.6627703,62.2443008,-27.6446514,-0.2961009,0.2893229,0.7094669,0.5703197,0,2583112
0,0,26.1461048,672.6348267,3325.05127,24.0066795,-9.0613451,12.3563795,24.3565407,-9.0735836,11.8014011,-0.9338061,0.5825652,-7.9543819,-0.993571,65.5756912,-26.9433079,-0.2968785,0.2894414,0.7090793,0.5703374,0,2583138
0,1,26.1456299,672.6538696,3324.829834,20.2409267,-6.11935,12.3563795,19.4895401,-4.9028935,9.9278212,-1.0095533,0.2184896,-8.4174175,-9.0590296,66.8030396,-27.9368782,-0.2976144,0.2894671,0.70869,0.5704246,0,2583163
1,1,26.1454124,672.6565552,3324.799805,17.7696495,-5.2955914,10.7088623,19.5326099,-7.0851479,9.3176517,-1.1610481,-0.0295217,-8.768055,-18.8778496,66.8030396,-28.112215,-0.2983835,0.2895226,0.7083117,0.5704646,0,2583189
1,0,26.144228,672.6818848,3324.505615,20.2409267,-12.2386999,12.2386999,22.2676067,-16.2305145,9.6765738,-1.5629973,-0.2970807,-9.1260214,-25.6575108,65.4588013,-29.8071289,-0.2992111,0.2896748,0.7079851,0.5703593,0,2583215
1,0,26.1432076,672.7376709,3323.858154,18.2403698,-13.2978172,7.0607877,16.8478642,-11.9090776,6.2021966,-2.4169869,-0.3923757,-9.430232,-34.7165413,61.6014023,-30.8591461,-0.30004,0.2898077,0.7076654,0.570253,0,2583241
0,0,26.1428795,672.744812,3323.776123,17.0635719,-9.2967052,6.11935,13.1294174,-8.8151588,3.9912283,-2.5159471,-0.2347724,-9.7478819,-42.7820015,54.6464081,-32.4371719,-0.3008964,0.2898834,0.7073689,0.5701313,0,2583266
1,0,26.142334,672.727478,3323.976563,8.0022268,-6.4723887,5.2955914,6.7621169,-3.7184463,2.6919255,-2.8128273,0.1745073,-9.9531326,-49.7369957,45.178257,-33.9567528,-0.3018045,0.2898055,0.7069941,0.5701557,0,2583292
0,0,26.1429348,672.7486572,3323.731445,4.824872,-3.5303938,-0.3530394,7.652247,-3.1585257,1.0408778,-2.987535,0.8293548,-10.0691977,-52.8345985,31.3851528,-36.1192284,-0.3027106,0.2896524,0.7067261,0.5700854,0,2583322
1,0,26.141367,672.7611694,3323.585693,10.7088623,-4.7071919,0.588399,15.4767771,-3.0364919,2.8354948,-2.9117875,1.2716212,-10.2915525,-52.4839287,18.4102859,-37.9310341,-0.3036115,0.289255,0.7064088,0.5702013,0,2583348
1,0,26.1404743,672.7592163,3323.608887,14.3569355,-4.2364726,4.0011134,15.3475647,-6.0083776,4.6731825,-2.8849096,1.7028921,-10.5407848,-49.6201019,7.3056688,-38.6323776,-0.3046365,0.2887717,0.7059883,0.5704203,0,2583373
1,1,26.139801,672.7651367,3323.540039,14.2392559,-3.2950346,6.2370291,13.6534462,-1.5720845,0.9332008,-2.728528,2.2294579,-10.8010139,-42.7235527,0.2337814,-38.106369,-0.3055103,0.2881252,0.7057276,0.5706025,0,2583399
0,0,26.1397285,672.727417,3323.977295,16.8282127,-3.4127142,3.059675,19.3244362,-1.2562319,-1.1700903,-2.3387961,2.7633541,-11.1516504,-33.4891891,-7.1303329,-38.2817078,-0.3063236,0.2873149,0.7055981,0.5707352,0,2583425
0,0,26.1386719,672.7034302,3324.255371,14.3569355,-1.4121575,1.5298375,15.2901363,-3.9696927,-1.0911272,-1.8073434,3.1934032,-11.3972178,-21.2156639,-12.4488602,-37.8141441,-0.307266,0.2864343,0.7055399,0.5707431,0,2583451
1,0,26.137434,672.7067871,3324.216797,13.650857,-3.8834333,1.4121575,15.2757807,-5.4484572,1.0695918,-1.2013651,3.534266,-11.5792561,-7.8901224,-11.3383989,-36.2361183,-0.3084478,0.2855517,0.7055184,0.5705745,0,2583476
0,0,26.135046,672.6685181,3324.661133,13.5331774,-6.0016699,3.059675,14.9240351,-9.6693964,0.8255238,-0.4561095,3.6576607,-11.7380819,5.5523086,-6.7796612,-34.3074226,-0.3098898,0.2851203,0.7056283,0.5698726,0,2583502
1,0,26.1329517,672.5906372,3325.564209,15.063015,-6.9431086,1.0591182,9.7914305,-10.7677021,-0.5742774,0.3160242,3.6222308,-11.8675842,15.2542372,2.5131502,-31.8527184,-0.3113371,0.2853082,0.7058285,0.5687407,0,2583528
0,0,26.1309662,672.5728149,3325.770752,10.3558226,-9.1790247,0.7060788,8.5998039,-8.9946203,-0.7393821,1.0918231,3.3595586,-11.9689884,22.8521328,14.7866745,-28.6966686,-0.3124909,0.2858077,0.7059783,0.5676702,0,2583554
1,0,26.1293087,672.5369873,3326.185791,7.8845468,-7.2961473,0,6.5898337,-9.1956177,-0.3445665,1.6391582,2.9600527,-11.9799843,25.7744007,27.9368782,-24.7808285,-0.3133157,0.2862615,0.7060722,0.5668694,0,2583579
1,0,26.1275043,672.5594482,3325.925781,5.1779113,-7.4138279,0.4707192,3.6753755,-12.1962166,0.0143569,2.1058595,2.4237132,-11.9469967,24.2548218,41.3208656,-20.9234371,-0.3139072,0.2865555,0.7061532,0.5662925,0,2583605
0,1,26.1257019,672.5784302,3325.705811,0.9414384,-9.0613451,-1.0591182,0.2871387,-6.8339014,-2.3258235,2.406405,1.8262868,-11.8553667,17.7673874,54.2957306,-16.6569271,-0.3141572,0.2867985,0.7064734,0.5656312,0,2583631
0,0,26.1237717,672.6965332,3324.33667,-4.7071919,-9.0613451,-1.5298375,-3.531806,-12.303894,-1.4931213,2.510252,1.304608,-11.6171303,11.0461721,63.530098,-13.1502047,-0.3143039,0.2868775,0.7066725,0.5652608,0,2583657
0,0,26.123188,672.8250122,3322.845215,-4.7071919,-7.6491866,-1.7651969,-7.3363938,-7.4512496,-1.1916257,2.4198442,0.7169556,-11.2689371,-1.4611338,68.2057266,-9.3512564,-0.3140284,0.2866761,0.7069889,0.5651203,0,2583682
0,0,26.1221676,672.8804321,3322.203613,-8.9436646,-5.2955914,1.0591182,-9.0879402,-4.9890351,-0.337388,2.3331013,0.2991238,-10.8669872,-14.08533,71.2448807,-5.3769727,-0.3135155,0.2862972,0.7073033,0.5652037,0,2583708
0,0,26.1209831,672.9302368,3321.625,-10.7088623,-3.2950346,0.588399,-10.6097755,-2.5555346,-1.4715859,2.2316976,-0.3373978,-10.490694,-25.7744007,69.4915237,-1.2857978,-0.31271,0.2858272,0.7077454,0.5653344,0,2583734
0,1,26.1206551,672.9744263,3321.112305,-10.7088623,-1.8828769,0.3530394,-11.4711905,0.337388,-0.1435694,2.0533249,-0.2848634,-10.0801935,-37.5803604,65.2250137,1.7533606,-0.3117631,0.2851864,0.708147,0.5656781,0,2583760
1,0,26.1201267,672.9627686,3321.248291,-11.5326204,1.7651969,-1.0591182,-11.1912317,2.6919255,-0.5455636,1.8932784,-0.4864489,-9.733222,-46.5225029,56.7504425,4.6756282,-0.3106693,0.2844826,0.7086073,0.5660577,0,2583785
0,1,26.1200371,672.9589844,3321.291748,-11.4149408,5.2955914,-2.0005567,-9.9924278,3.4313076,2.7062824,1.8040919,-0.6257262,-9.5890579,-54.0619507,48.3927536,6.9549971,-0.3096754,0.2836837,0.7088643,0.5666811,0,2583811
1,1,26.1196537,672.9880981,3320.954834,-9.1790247,8.9436646,1.8828769,-7.7312098,11.6434736,0.3086741,1.7234577,-0.8224248,-9.7784252,-59.3804779,34.5996513,8.7668028,-0.3084681,0.2827889,0.7092959,0.5672466,0,2583842
0,0,26.119381,673.0217285,3320.563965,-7.7668667,9.8851032,0.9414384,-7.0995049,19.9489632,-0.3158526,1.5988412,-0.9885802,-9.8761644,-60.0818214,23.7288132,10.0526009,-0.3072985,0.2819312,0.7097293,0.567766,0,2583868
1,0,26.1184521,673.0634766,3320.079346,-5.413271,13.650857,0.7060788,-4.9316077,18.4630203,-0.4666004,1.5744066,-1.2060483,-10.1180668,-58.3284607,14.7866745,10.4617186,-0.3061506,0.2810819,0.710171,0.5682546,0,2583894
0,0,26.1189079,673.1513672,3319.062012,-5.530951,16.7105312,0.9414384,-1.7874386,20.1786728,-0.3661019,1.4632291,-1.3831991,-10.2805567,-53.4190521,5.3185272,10.8123903,-0.3050839,0.2802768,0.7105821,0.5687119,0,2583920
1,0,26.1193981,673.2233887,3318.225342,1.0591182,19.1818085,0.1176798,1.672583,21.047266,-1.3495519,1.3630472,-1.7020708,-10.3526392,-46.1133842,-4.6171827,10.5201635,-0.304103,0.2795407,0.7109976,0.56908,0,2583945
0,0,26.118597,673.312439,3317.194092,6.0016699,19.6525269,1.176798,8.4849491,18.7573357,-1.8735802,1.1675704,-2.0013947,-10.2878866,-36.469902,-10.4617186,9.877264,-0.303358,0.2790058,0.7113408,0.5693113,0,2583971
0,0,26.1171398,673.4043579,3316.128662,10.8265419,16.9458904,0.4707192,12.1028967,19.8771763,-3.1800613,0.9097852,-2.5206304,-10.036211,-25.0730572,-15.0204554,8.5914669,-0.3026787,0.2785434,0.7116973,0.5694536,0,2583997
0,1,26.1142807,673.4835815,3315.210205,15.7690935,17.8873291,2.2359161,15.5126686,6.5467629,-1.4715859,0.5567051,-2.7918544,-9.6660261,-13.2670956,-14.8451195,6.8965516,-0.3022705,0.278351,0.7119437,0.5694566,0,2584023
0,0,26.1114197,673.5241089,3314.741455,19.1818085,16.2398109,-2.7066355,23.9401913,12.8638144,-5.118248,0.0154785,-3.2035778,-9.1797771,-2.2793689,-11.5137348,4.5002923,-0.3011461,0.2777658,0.712467,0.5696836,0,2584048
0,0,26.1082497,673.5040894,3314.97168,22.4768429,7.0607877,-9.4143839,22.8705997,12.7417812,-1.8592231,-0.5709522,-3.4857974,-8.7204065,7.7147865,-5.3185272,2.6300409,-0.3012362,0.2781391,0.7122369,0.5697415,0,2584074
1,0,26.105135,673.4450073,3315.657471,22.0061226,3.6480737,-6.5900693,19.080368,18.7788715,-5.5130639,-1.1610481,-3.6507308,-8.3551092,16.2478085,2.6884863,-0.5844535,-0.3016283,0.2785952,0.7120234,0.569578,0,2584100
1,0,26.1012001,673.3596191,3316.646729,24.2420406,8.4729452,8.1199055,23.7535515,-17.0416813,-1.5290138,-2.2141798,-3.6189659,-8.2989101,21.3325539,11.5721798,-4.3249564,-0.302452,0.2794832,0.711713,0.5690939,0,2584126
0,0,26.0975208,673.3283691,3317.009277,16.0044537,-9.0613451,-8.237586,7.4010005,-5.9294147,-5.4269218,-2.873914,-3.4039414,-8.3502226,23.90415,22.4430161,-6.1952071,-0.3026138,0.2801266,0.7118914,0.568468,0,2584151
1,1,26.0950623,673.3614502,3316.626221,5.413271,-9.8851032,-5.7663102,15.1250315,-19.4464703,-1.4069797,-3.7376776,-2.8101804,-8.3758793,25.4821739,29.2811222,-9.7019281,-0.3030822,0.2807724,0.7117321,0.5680993,0,2584177
0,1,26.0926208,673.4354858,3315.767334,4.0011134,-4.824872,-4.3541527,1.9669001,6.3529439,-14.0626192,-4.3289952,-1.8523437,-8.3233442,24.6639385,39.7428398,-12.9164238,-0.3021975,0.2807016,0.712492,0.5676529,0,2584203
0,0,26.0902157,673.4974365,3315.049316,-5.0602317,-0.8237587,-6.3547091,-7.9752784,1.5074784,-4.7736812,-4.5916672,-0.3654976,-8.2036152,20.6896553,47.866745,-17.1244888,-0.3011041,0.2801903,0.7132074,0.5675882,0,2584229
0,0,26.0875378,673.6355591,3313.448731,-10.7088623,4.5895123,-6.4723887,-10.4015999,3.1513472,-9.3320074,-4.4365077,0.5996695,-8.1242027,16.0140266,55.8153152,-20.0467548,-0.3000286,0.2796981,0.7140014,0.5674021,0,2584255
0,0,26.085535,673.7788696,3311.787598,-10.0027828,7.0607877,-4.0011134,-4.0773697,15.8715935,-4.5008993,-4.2080441,1.8091825,-7.9959211,10.4617186,61.0753937,-23.0859146,-0.2990586,0.2788364,0.7144706,0.5677477,0,2584280
0,1,26.0827122,673.9078979,3310.293945,-12.0033398,18.1226902,-0.1176798,-10.9399853,26.3162632,-6.1878395,-3.2233291,2.8073363,-8.126646,3.4482758,64.3483353,-24.8392754,-0.2981036,0.2778556,0.7149547,0.5681213,0,2584306
1,0,26.080307,674.0261841,3308.924316,-9.7674227,19.2994881,2.353596,-2.5268207,21.4133682,-0.4953143,-1.9136338,3.506166,-8.2036152,-4.5002923,67.3290482,-25.5990658,-0.2973853,0.2768285,0.7152554,0.5686203,0,2584332
1,0,26.0790863,674.1986694,3306.926758,2.9419951,18.3580494,3.7657537,4.7090745,23.3659115,-0.9547363,-0.3718101,3.7822773,-8.1962843,-12.2735243,69.1993027,-25.4821739,-0.296897,0.2759192,0.7154992,0.5690105,0,2584362
0,1,26.0768452,674.3080444,3305.6604,6.11935,17.5342922,5.6486301,14.5292187,15.5413828,4.3214378,1.2213266,3.3937671,-7.9983644,-22.0338993,69.4915237,-24.7808285,-0.2969801,0.2752987,0.7154248,0.569361,0,2584394
1,0,26.0732937,674.4061279,3304.523438,10.5911827,17.1812515,6.9431086,13.8616209,16.338192,10.092926,2.1987109,2.5666556,-7.7124791,-29.3980122,68.6148453,-22.9690247,-0.2971155,0.2746097,0.7152187,0.569882,0,2584420
0,0,26.0713444,674.4822998,3303.641846,13.7685375,9.0613451,2.7066355,15.6634169,11.3994064,8.2552376,3.0246005,1.6613531,-7.3105297,-36.8205719,65.5172424,-20.7481003,-0.2974101,0.2741186,0.7149851,0.5702576,0,2584446
0,0,26.070179,674.5134888,3303.281982,19.2994881,4.824872,14.9453354,13.9980125,2.9359932,15.7998066,3.3446941,0.583787,-6.9672241,-43.3080063,61.4845085,-17.4167156,-0.2980049,0.2737775,0.7144648,0.5707629,0,2584472
1,0,26.0700321,674.5040283,3303.390381,12.2386999,-0.8237587,5.6486301,0.9834501,12.4833555,-4.1994038,3.7515304,-0.3349543,-6.7436471,-50.0292244,55.9906464,-13.9684391,-0.2972724,0.273029,0.7150044,0.5708277,0,2584498
1,0,26.070652,674.5115356,3303.304199,7.0607877,-7.4138279,10.3558226,1.7012969,-9.1525459,7.1282182,3.3556895,-1.3208908,-6.643465,-55.2308617,50.3798981,-9.6434832,-0.297938,0.2731433,0.7145999,0.5709325,0,2584524
0,1,26.0721283,674.477478,3303.699219,-3.2950346,-0.588399,11.4149408,-7.9393854,0.1292124,7.3722863,2.6837378,-1.8987694,-6.6092567,-59.3804779,43.8924599,-6.4874344,-0.2975886,0.2724037,0.7144789,0.5716193,0,2584551
1,0,26.0735302,674.428772,3304.262695,-11.2972603,-8.0022268,12.5917397,-10.717452,-11.5788679,13.7970152,2.2255888,-2.1345634,-6.5408397,-62.1274109,36.586792,-2.9222677,-0.2976632,0.2721472,0.7142238,0.5720211,0,2584577
0,1,26.0754604,674.3480225,3305.19751,-23.0652409,-5.413271,11.7679806,-20.8247356,-3.8476586,19.0014038,1.6147237,-2.00506,-6.4174452,-62.5365257,28.17066,0.5844535,-0.2973396,0.2715714,0.7140607,0.5726663,0,2584602
1,0,26.0771923,674.315979,3305.567383,-23.0652409,3.2950346,16.1221313,-31.621151,0.5599205,16.7904358,1.2665305,-1.6312104,-6.2146378,-61.9520721,19.6960831,2.5715957,-0.2967531,0.2708989,0.7140961,0.5732447,0,2584628
0,1,26.0790863,674.3016968,3305.733887,-30.0083485,7.7668667,18.9464474,-19.9561405,21.2339058,9.7411804,1.4168034,-1.0069062,-6.2073073,-60.3156013,12.9748688,3.4482758,-0.2958747,0.2699549,0.7142633,0.5739354,0,2584654
0,0,26.08078,674.3299561,3305.407227,-32.9503441,21.4177246,17.6519718,-22.5475674,28.7569427,18.2979164,1.518207,-0.5890743,-6.4907489,-56.6919937,5.3185272,3.5067213,-0.2951269,0.2689745,0.7143061,0.574727,0,2584680
